;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxy
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
[Rule]
e2=p11+p12+p21+p22
e3=p11+p21+p31+p32
a4=p11+p21+p31+n11
[Data]
a 工
bxwx 阶级化
bxxi 阶级统治
bxya 联络方式
bxyi 联络方法
bxyn 联绵词
byaw 防恐
bybm 孕育出
bybp 阿谀取容
byce 也就能
byde 也许有
bydi 也说不清
bydu 出言成章
bydu 出言有章
bydu 出语成章
bydu 防磁
byes 及膝
byey 陈言肤词
byfb 防地
byfp 也试过
byfu 出言无状
bygk 隔离带
byid 也就没有
byip 联词消字
byjk 也许是吧
byju 耽误时间
byjw 也就是个
bykc 也许吧
bykd 也许只有
bykh 防踢
bykj 也许只是
bykr 出词吐气
bykr 出言吐气
byks 防呆
byky 出言吐词
byky 出言吐语
bylb 也就罢了
byly 也许因为
byml 孟良崮
bynf 陈奕迅
byng 隔离屋
bynn 承诺书
bynq 除这以外
byns 也就那样
bynw 也许那个
bypb 也证实了
bypg 陈良宇
bypt 孤鸾寡鹄
byqy 承认错误
byrk 防损
byrr 也蛮拼的
bysn 也许可以
bysu 也这样
bysv 也许要
bytf 陈言务去
bytj 也变得
bytn 承认自己
bytu 颇为得意
bytw 也许我不会
byty 孤高自许
byuh 防着
byuk 防癌
byuy 及门
bywf 耻言人过
bywf 联谊会
bywt 子文件
byww 防人
byxq 孩纸
byye 隔离衣
byyi 也许就
byyj 也许就是
byym 防高
byyu 隋文帝
byyw 也许就会
caan 马勒戈壁
cabn 戏了
cabu 颈联
cabw 特攻队
cacf 巴菲特
cadl 能散不连
cafa 劲霸
cafm 柔若无骨
cagh 颈下
caje 台式电脑
cajg 劲量
cajg 通功易事
calp 双黄连
camk 柔茹刚吐
camy 马鞍山市
canp 矜功恃宠
cant 艰巨性
caqi 巴蒂尔
caqq 圣萨尔瓦多
caqr 矜功负气
carg 颈后
carq 艰苦的
casj 双节棍
casr 台式机的
cass 马工枚速
catt 戏笑
catw 矜功自伐
cavc 劲弩
cavt 马英九
cawc 矜功伐能
cawo 艰苦创业
cawu 矜功伐善
caxg 双黄线
cayp 马萨诸塞
cbaa 双职工
cbah 驱除鞑虏
cbaw 马耳东风
cbbb 圣皮耶
cbdy 骥子龙文
cbep 能承受
cbfc 又出去
cbfh 邓超
cbgb 又出现了
cbjt 牟取暴利
cbkc 熊了吧
cbnt 预防性
cbqf 预防针
cbql 预防犯罪
cbrq 邓欣
cbrt 预防接种
cbry 预防措施
cbsd 验孕棒
cbss 邓林
cbsw 双耳机
cbur 双联单控
cbvg 邓婕
cbym 双辽市
cbyt 邓州
cbyy 预防为主
ccaf 双鞋
ccam 双黄
ccbe 双双取胜
ccbj 双阳
ccbu 双联
ccdb 又破
ccdh 又不
ccdm 双页
ccdp 桑达
ccdu 对对碰
ccdw 双基
ccdy 又太
cceo 又脏
cceq 双胞
ccfb 艰难地
ccfb 骐骥过隙
ccfd 双城
ccfj 又进
ccfp 又过
ccft 又都
ccgc 又到
ccge 骐骥一毛
ccgf 又于
ccgh 又下
ccgi 又求
ccgk 又带
ccgo 熊熊烈火
cchj 又旧
cchu 双瞳
ccia 双汇
ccif 驰骋沙场
ccig 又添
ccih 又小
ccim 又滑
ccis 双河
cciv 又当
ccix 又涨
ccjh 又早
cckd 又喊
cckh 双足
cckj 又喝
cckk 牺牲品
cclk 又回
ccls 又困
cclx 又累
ccma 双曲
ccmh 又由
ccnj 牝鸡司晨
ccnj 又慢
ccnn 又快
ccoq 双底
ccoy 驻马店市
ccpv 双安
ccpw 双鹤
ccqd 巴巴多斯
ccqh 双钻
ccql 双链
ccqn 又饿
ccqs 骑马钉
ccqt 双儿
ccqw 鸡鹜争食
ccra 又找
ccrh 又掉
ccrj 又提
ccrp 双控
ccrq 又换
ccrr 又白
ccry 又搞
ccsd 桑椹
ccsf 双楠
ccsq 鸡鹜相争
ccsq 双桅
ccst 双桥
cctd 又乱
ccte 双务
ccts 又能怎样
cctt 又笑
cctu 巴马科
ccty 又往
ccuf 双斗
ccug 双拳
ccut 双通道
ccuw 又冷
ccuy 双门
ccvn 双刀
ccvs 又嫩
ccwb 又创
ccwn 又似
ccwt 又作
ccwv 又分
ccwy 又领
ccxf 驰骋疆场
ccxh 双引
ccyh 又让
ccyl 驷马高车
ccym 骡马市
ccyw 驰马试剑
cdad 圣基茨和尼维斯
cdbn 骗不了
cdbt 驷不及舌
cdck 驴唇马嘴
cdco 鸡犬桑麻
cdcq 能不能够
cddh 又不在
cddj 难不成是
cddr 又不爽
cddu 又不愿意
cded 双面胶布
cdeu 双面胶
cdfb 对不起了
cdfk 对面鼓
cdfp 通不过
cdfw 对不起他
cdfy 勇而无谋
cdga 特大型
cdgq 叁万
cdgt 又不理我
cdgw 又有一个
cdhx 又有些
cdje 参辰日月
cdjh 又感冒
cdjk 又不影响
cdjl 巴三览四
cdjt 又不是什么
cdkg 特大号
cdki 马克吐温
cdlg 马克思主义基本原理
cdlw 马克思主义中国化
cdmb 又不见了
cdmt 又不见得
cdnb 又不敢
cdnh 双丰收
cdpg 鸡犬之声相闻老死不相往来
cdpj 参审
cdpu 鸡犬之声相闻
cdqi 又有多少
cdqm 巴厘岛
cdqs 参辰卯酉
cdrq 特有的
cdrt 能不看么
cdsc 又不可能
cdsh 又不想
cdsi 勇不可当
cdsn 又不可以
cdsr 勇不可挡
cdsu 参校
cdsu 鸡犬相闻
cdtp 能不称官
cdtu 马面牛头
cdtu 能否知道
cduf 畚斗
cduq 参将
cdvb 又不好
cdvh 物尤如此
cdvl 又不好意思
cdwd 叁佰
cdwh 又有个
cdwt 又有什么
cdww 参众
cdxw 鸡犬皆仙
cdya 参试
cdyt 能不高兴么
cead 通项
ceah 能臣
ceah 通匪
cecf 能对
cect 又脏又乱
cedb 能力有限
cedg 通感
cedk 能力不足
cedn 能成
cedt 能帮
cedw 劝其
cedx 柔肠百结
ceeb 劝服
ceel 马加爵
ceew 能办
cefd 通城
cefl 骥服盐车
cefn 通志
cefo 柔肠寸断
cefy 双边协议
cegh 能下
cegj 能更
cegm 能再
cegn 能与
cegu 能来
cehu 熊腰虎背
ceia 通渠
cejr 通用电气
ceka 能呀
cekc 能用吗
cekw 劝喻
celk 能回
celx 能力较强
cemg 通同
cemq 能见
cemu 能赚
cenc 熊怪
ceon 通断
cepu 能被
cepv 通案
ceqj 双边贸易
ceqq 能多
ceqq 熊金
cequ 鸡胸龟背
cerf 能挂
cerh 能看
cerq 能的
ceru 能拉
cetc 难受么
cetr 劝我
cetv 能很
cetx 双边条约
ceur 能效
cevu 戏彩娱亲
cewb 熊仔
cewq 能像
cexw 能给
cexx 能比
ceyx 通胀率
ceyy 能言
cfbk 圣职
cfcp 通过观察
cfcq 圣物
cfdh 对不
cfdk 通都大邑
cfdn 勇者不惧
cfdq 对砍
cfeb 特服
cfee 对月
cfen 驱动力
cfew 对脸
cfey 颈动脉
cffg 又走过来
cffi 驰声走誉
cffq 圣元
cffs 对某
cfge 对表
cfgj 特惠
cfid 圣湖
cfis 对酒
cfjf 特里
cfjh 对曰
cfjj 对日
cfjl 特曼
cfkb 对啊
cfkr 对啦
cfkt 对哦
cfkw 难过啥
cfmg 对同
cfmm 圣山
cfng 对那
cfnh 参考书目
cfoj 对焊
cfom 圣庙
cfoq 巴士底
cfos 圣魔
cfpr 驰魂宕魄
cfrw 物超所值
cfsd 圣杯
cfsf 对标
cfsh 特想
cfsv 又需要
cftl 特备
cfto 驱动程序
cftp 参考答案
cftu 鸡声鹅斗
cftu 驱动盘
cftx 参考系
cfub 骑者善堕
cfum 参考意见
cfvf 观者如堵
cfvf 观者如云
cfvu 特嫌
cfwh 对个
cfwr 矜才使气
cfwr 圣父
cfxg 参考线
cfxm 桑塔纳
cfxy 柔声细语
cfyp 对这
cfyx 通过率
cgaa 特殊工艺
cgad 马到功成
cgal 双球菌
cgau 马蔺
cgbf 驱逐出境
cgbg 马陆
cgcf 马特
cgdf 骄奢
cgdg 骊威
cgdl 特殊原因
cgdn 马成
cgdr 马原
cgds 参天大树
cgdx 马龙
cges 双击鼠标
cgev 马腿
cgfa 台下十年功
cgfd 马城
cgfq 马致远
cgft 参与者
cgft 骑者
cgfy 特殊教育
cggd 马天
cggh 对于一些
cggh 马正
cggo 马来亚
cggr 勇于开拓
cggs 马琳
cggt 对于一种
cggw 对于一个
cghg 难于上青天
cghg 难于上天
cghk 驻点
cghv 马眼
cgik 特型演员
cgis 通天河
cgit 骆浩
cgit 马鳖
cgiu 物理学奖
cgjd 特殊时期
cgjg 物理量
cgjn 驰电
cgkg 马号
cgkj 驻唱
cgkx 牧豕听经
cgld 马恩
cglx 马累
cgmn 马凯
cgmr 马刚
cgna 骇异
cgna 马臀
cgnc 骇怪
cgng 特殊情况下
cgnr 对天发誓
cgnu 特殊情况
cgnw 对于那个
cgof 马庄
cgoh 马店
cgoq 骗炮
cgou 马料
cgpc 物理实验
cgqm 马钢
cgqn 骚包
cgrg 骏捷
cgrh 验看
cgrr 马哲
cgru 马拉
cgsn 骄杨
cgst 马格
cgsu 驻校
cgsw 马枪
cgtb 马季
cgtw 对于我们
cgtx 物理系
cguk 马竞
cguu 驻立
cguy 马六
cgvc 又开始
cgvk 马如
cgvq 骗婚
cgwa 骗贷
cgwe 物理作用
cgwh 马修
cgwi 物理化学
cgwo 难更仆数
cgwt 特殊任务
cgwu 马僮
cgwu 勇于创新
cgxg 马缰
cgyh 对于这些
cgyj 物理课
cgyr 驶离
cgyt 验讫
chad 马上功成
cham 马齿苋
chbb 熊瞎子
chcc 双卡双待单通
chct 双卡双待
chdt 马虎不得
chdu 马虎大意
chfa 驹齿未落
chfb 马上去了
chfj 特此声明
chfu 马上墙头
chga 台上一分钟台下十年功
chgq 台上一分钟
chgu 又上来
chhv 马虎眼
chjg 特点是
chmn 马占凯
chni 双眼发光
chpy 难眠之夜
chra 马上看花
chsa 双歧杆菌
chsd 邓紫棋
chsg 圣卢西亚
chtj 双目失明
chui 双瞳剪水
chun 邓卓翔
chut 双卡单待
chyb 马上房子
chyi 双眼放光
chys 马上就要
ciar 台湾区
cict 巴洛特利
cide 又没有
cidj 通常不是
cidp 犒赏三军
ciei 又没办法
cifa 台湾地区
cifb 驹光过隙
cifd 通常都不
cifg 双学士
cifj 通常都是
cift 观光者
cigf 邓小平同志
cigk 能漂一邑
cigm 邓小平理论伟大旗帜
cigw 又没事做
cihh 又没上
ciim 台湾海峡
ciiu 邓沧澜道
ciiu 邓沧澜站
cijg 通常是
ciji 艰深晦涩
cijn 又没电
cikh 能满足
cikm 特派员
cilf 观光团
cime 台湾同胞
cing 通常情况下
cini 骇浪惊涛
cint 观赏性
cioh 物流业
cipt 观光客
cipw 又没空
ciqg 观赏鱼
ciqn 又没钱买
ciqs 能源危机
citj 又觉得
ciuh 观测站
ciuj 能源问题
ciut 台湾产
civc 又当妈
ciwr 又当爹
ciwu 双学位
ciwv 特洛伊
ciww 台湾人
ciyf 特派记者
cjcq 参照物
cjdw 马晓春
cjfl 骑电动车
cjgb 又是一阵
cjgc 又遇到
cjge 对照表
cjgw 又是一个
cjhh 双显卡
cjju 通电时间
cjns 又是那样
cjpn 能量守恒
cjqt 矜愚饰智
cjrg 对景挂画
cjrq 鹬蚌持争
cjrt 鹬蚌持争渔翁得利
cjsr 鹬蚌相持
cjth 预览版
cjtm 马里奥
cjtt 鸡虫得失
cjtx 参照系
cjud 马里兰
cjuy 马里兰州
cjwn 对景伤情
cjwq 又是你
cjwt 又是什么
cjwx 熊明华
cjwy 能量代谢
cjxe 对照组
cjyo 能量谱密度
cjys 又是这样
cjyt 双螺旋
cjyu 能量谱
ckab 马路牙子
ckad 特别巨大
ckah 特别节目
ckaj 鸡鸣戒旦
ckck 对啊对啊
ckct 又哭又笑
ckdd 台大
ckdh 特别不
ckdi 特别感觉
ckdu 驻足不前
ckeb 台服
ckep 台边
ckew 台办
ckfc 特别喜欢
ckfd 台城
ckfq 马中赤兔
ckgc 又听到
ckgm 柔中带刚
ckgy 台班
ckiu 特别注意
ckjd 特别是在
ckmh 台帐
ckpj 特别容易
ckpl 台军
ckps 难听之极
ckpt 特别之处
ckpv 台安
ckpx 桑中之约
ckqm 台岛
ckqq 特别多
ckrb 特别指出
ckrq 特别的
ckse 牲口棚
cksf 对口相声
cksk 怠速
cksr 驻唱歌手
cksv 特别要
cksw 台机
ckte 台笔
ckth 特别版
ckts 特别重要
cktu 台盘
ckua 特别差
ckub 台塑
ckum 台端
ckvb 特别好
ckvd 特别好友
ckwh 台企
ckxi 驰号比海
ckxy 特别强调
ckyi 特别高兴
ckym 巴中市
clbb 戏园子
clbn 又输了
cldu 能连不交
clgu 能回来
clhy 驳回上诉
clkk 对胃口
cllg 双轮车
clmm 双鸭山
clmy 双鸭山市
clnt 柔软性
clrq 柔软的
cltg 特困生
clts 熊罴入梦
clud 又回头
clul 参回斗转
clwu 骈四俪六
clye 又因为
cmaw 牡丹花
cmda 又岂在朝朝暮暮
cmdf 骏骨牵盐
cmee 观月
cmfm 巴山越岭
cmfo 鸡骨支床
cmgc 预见到
cmgd 观天
cmgt 观珠
cmgw 观玲
cmhu 戏曲频道
cmiu 观澜
cmiy 牡丹江市
cmkr 牡丹虽好全仗绿叶扶持
cmkv 牡丹虽好
cmkw 牡丹虽好全
cmly 鸡同鸭讲
cmmq 观见
cmnt 预见性
cmny 叠嶂层峦
cmom 巴山度岭
cmpj 观审
cmqq 鸡内金
cmri 对内搞活
cmsg 巴曲酶
cmth 戏曲片
cmyp 牡丹亭
cnab 巴萨
cnac 特异功能
cnbe 难以承受
cnbf 巴陵
cnbn 又发了
cnbw 难以取舍
cncg 巴马
cnci 难以预测
cnco 难以预料
cnct 又快又稳
cncv 又惊又怒
cndj 巴厘
cndq 巴克
cndu 鸡蛋碰石头
cndy 难以成为
cnee 熊心豹胆
cnfb 勇敢地
cnfh 予以考虑
cnfj 预埋
cnfm 巴南
cnfu 特快专递
cngc 能收到
cngd 能买到不
cngl 特快列车
cngm 又发现
cngo 难以琢磨
cngp 难以形容
cngq 难以理解
cnhu 特发此状
cnhx 对那些
cnib 戏剧学院
cnid 矛尖
cnig 柔光
cnih 骋怀游目
cnik 难以满足
cniq 鸡蛋灌饼
cniw 鸡尾酒会
cnje 巴盟
cnjf 巴里
cnjh 预早
cnjl 柔曼
cnkh 巴中
cnkn 难怪呢
cnlt 怠惰因循
cnnq 难以避免
cnog 马屁精
cnpd 难以完成
cnpi 难以察觉
cnqd 柔然
cnqf 鸡飞狗走
cnqk 鸡飞狗叫
cnqk 鸡飞狗跳
cnqn 鸡蛋饼
cnqu 难以解决
cnre 难以接受
cnrl 难以挽回
cnrq 勇敢的
cnrr 难以抉择
cnrr 难以捉摸
cnsq 难以想象
cntc 又那么
cnto 难以适应
cntr 难以自拔
cntw 鸡尸牛从
cnuy 难以辨认
cnve 难以忍受
cnwb 难以企及
cnwe 难以使用
cnwj 难以估量
cnwq 又怕你
cnwr 柔风
cnxm 柔心弱骨
cnyg 难以言表
cnyh 观眉说眼
cnyh 难以启齿
cnyk 难以言喻
cnym 预调
cnyo 双性恋
cnyt 豫州
cnyu 参展商
coda 欢度春节
codd 难度大
coen 叠床架屋
cogu 熊庆来
coih 难度小
cojg 马鹿易形
cokd 鸡烂嘴巴硬
cong 马鹿异形
cooa 双精度
copk 预料之中
copp 双料冠军
coqn 叉烧包
corb 骑摩托了
corl 骑摩托车
cort 骑摩托
cotd 难度很大
cotg 物业管理
coti 难度很小
coto 难度系数
cotu 物业税
coty 难度很高
cown 物业公司
coxj 物业费
coyf 对床夜雨
coym 难度高
cpaw 鸡冠花
cpbk 参赛队员
cpbw 参赛队
cpck 观礼台
cpcp 观察观察
cpcs 双宿双栖
cpen 观察力
cpgc 观察到
cpgg 骆宾王
cphy 骑鹤上扬州
cpjr 驹窗电逝
cpkh 难富贵
cpki 观察哨
cplx 巴塞罗纳
cpma 马赛曲
cpnw 鸡窝飞出金凤凰
cppg 观察室
cppl 马家军
cppv 通家之好
cpqu 特写镜头
cprn 观察所
cprq 特定的
cpsa 驿寄梅花
cptg 桑寄生
cptr 参赛选手
cpuh 观察着
cpus 参赛资格
cpuu 马空冀北
cpwf 难割舍
cpwg 观察使
cpww 又被人
cpyg 圣神文武
cpyn 双字词
cqad 马尔萨斯
cqae 特色菜
cqan 马尔蒂尼
cqat 能够获得
cqbd 允承
cqck 观象台
cqdg 鸡犬
cqdh 能够在
cqdp 欢迎大家
cqdt 物故
cqew 鸡胗
cqgc 欢迎到
cqgg 驰名天下
cqgg 双色球
cqgh 又欠下
cqgq 能够理解
cqgt 对外政策
cqgu 欢迎来
cqia 驰名当世
cqij 欢迎光临
cqio 双色温闪光灯
cqit 允浩
cqiv 允当
cqjn 勇猛果敢
cqma 鸡贼
cqnf 欢慰
cqng 物情
cqno 鸡屎
cqpg 能够实现
cqpr 犄角之势
cqpy 难解之谜
cqrg 能够找到
cqrn 熊猫看书
cqru 对外投资
cqrx 对外扩张
cqsq 鸡柳
cqsu 对镜梳妆
cqsw 验钞机
cqtp 物管
cqtr 马角乌白
cqtu 鸡争鹅斗
cqtu 马角乌头
cqua 鸡冻
cqug 圣多美
cqui 对外交流
cquk 对外部
cqun 能解决
cqux 圣多美和普林西比
cqvc 矜名妒能
cqvc 矜名嫉能
cqvc 牧猪奴戏
cqvs 鸡杂
cqvt 鸡群
cqwe 欢迎使用
cqxi 对外经济
cqxj 对外经济贸易
cqxo 鸡粥
cqxq 对外经贸
cqyn 欢迎词
cqyy 物议
cral 物质世界
craq 欢欣若狂
crbm 又提出
crbn 能近取譬
crca 对手戏
crce 又白又胖
crcq 马杀鸡
crcr 骚扰骚扰
crdd 物质基础
crdg 观后感
crdk 允执其中
crep 能接受
crfe 马捉老鼠
crfp 特邀嘉宾
crga 能打开
crgb 难看死了
crgc 又看到
crgd 物质形态
crhh 物质上
crig 物质水平
criw 矛盾激化
crjg 通气量
crjy 骚扰电话
crkk 预热器
crli 双拼输入法
crlt 双拼输入
crmp 物质财富
crpa 对抗赛
crpb 难拆字
crps 难看之极
crpy 骄兵之计
crql 双拼键位图
crrq 难找的
crry 通报批评
crsa 双拼模式
crsf 勇气可嘉
crsr 骈拇枝指
crti 物质生活
crtj 难看得
crtt 矛盾重重
crtu 物质利益
crtw 骚扰短信
crud 物质奖励
crup 矛盾冲突
crwa 能提供
crwb 物质保障
crwf 双手合十
crwg 双手剑
crwh 物逝人非
crwq 骚扰你
crwt 能掐会算
crwx 特拉华
crxp 双打比赛
crye 物质享受
cryi 物质文化生活
cryt 能的话
cryu 物质文化遗产
cryw 物质文化
cryy 物质主义
csbb 台柱子
csck 马桶台
csdf 观机而动
csfc 又要去
cshj 桑榆非晚
csht 桑树上出血
csif 物权法
cskq 马丁路德金
cskt 马丁路德
cslw 验机软件
csnj 又可以是
csnt 又可以是一种
csnw 又可以是一个
csny 又可以
cspb 难检字
csqe 对顶角
cstg 巴西利亚
csth 难相处
cstw 通配符
csuf 又想立牌坊
csug 颈椎病
csui 双柑斗酒
cswb 又想做婊子
cswt 桑枢瓮牖
cswv 鸡栖凤巢
csym 鸡西市
ctaa 牧工
ctae 鸡血藤
ctbw 预备队
ctcb 巴黎圣母院
ctce 驴年马月
ctce 又怎能
ctct 又臭又长
ctdb 特种大队
ctdc 特征码
ctdp 马自达
ctdy 对我而言
ctfg 预知未来
ctfi 物种起源
ctfp 通知过
ctgc 能得到
ctgk 欢乐豆
ctgu 牟平
ctgw 劲往一处使
cthk 对得上号
ctic 圣乔治
ctik 预备党员
ctiu 又得浮生半日闲
ctjn 台积电
ctjr 马德里竞技
ctjv 牧归
ctkm 预算员
ctkn 通知中心
ctlf 劲舞团
ctlt 双重国籍
ctmr 对等网
ctmw 预算内
ctnh 能征惯战
ctnp 物阜民安
ctns 双重性格
ctnu 骄生惯养
ctny 对自己说
ctpa 预选赛
ctpp 马牛襟裾
ctpv 对答案
ctqc 矜智负能
ctqe 马生角
ctqh 预算外
ctqq 难得多
ctrq 特么的
ctsu 参透机关
ctsu 又怎样
cttb 又怎么了
cttc 又怎么
cttg 叠矩重规
cttg 观往知来
cttg 特长生
cttl 骑自行车
cttm 牧笛
cttr 双向选择
ctts 又怎么样
cttt 对我笑
ctub 特种部队
ctuh 能征善战
ctuq 特等奖
ctus 又重新
ctvb 对我好
ctvo 牲灵
ctwb 观衅伺隙
ctwb 通知他
ctwc 欢乐颂
ctwf 双选会
ctwm 马入华山
ctwq 通知你
ctws 双重人格
ctwu 对我们
ctwy 对每个人来说
ctxy 双系统
ctye 又称为
ctyn 牧户
ctyn 特征词
ctyt 牧放
ctyt 特征方程
ctyu 对我说
cuab 双音节
cuah 驱羊攻虎
cuaw 马兰花
cuax 特效药
cubw 台北队
cuce 难道能
cucr 双拳难敌四手
cucr 驴前马后
cudc 难道不能
cude 难道有
cudg 牧羊犬
cudh 难道不
cudj 难道不是
cudk 难道不是吗
cudn 难道不可以
cudr 难道不是你说的
cudu 难道不知道
cueg 台北县
cuet 马瘦毛长
cufb 特意地
cufc 特意去
cufk 劲头十足
cugt 勇斗歹徒
cuih 桑间濮上
cuii 马前泼水
cuiq 巴彦淖尔
cujg 难道是
cuna 对症发药
cunn 物资局
cuns 特立尼达和多巴哥
cuow 牡羊座
cuoy 难道应该
cupa 对症之药
cupc 马善被人骑
cupj 难道它是
cupp 对头冤家
cupx 难道它
cuqb 对着镜子
cuqg 騃童钝夫
cuqs 鸡头鱼刺
cure 巴头探脑
cusn 难道可以
cusv 难道要
cutg 劝善惩恶
cutg 劝善片恶
cuth 预决算
cutk 难道我就想吗
cutr 难道我
cutr 巴前算后
cuts 难道我就想
cutw 台阁生风
cuuk 物资部
cuvb 难道她
cuvj 难道她是
cuwb 难道他
cuwf 欢送会
cuwg 难道你没有看到
cuwj 难道你是
cuwq 难道你
cuwt 参前倚衡
cuwv 对半分
cuww 牧羊人
cuyg 双关语
cuys 巴音郭楞
cvbc 预录取
cvcn 又好又快
cvdy 对她而言
cvfp 能忍者自安
cvgi 劝君更尽一杯酒
cvgy 对她来说
cvid 马如游龙
cvjs 圣君贤相
cvjs 圣女果
cvrt 又好气又好笑
cvtg 犍牛
cvul 騃女痴男
cvuq 騃女痴儿
cvvb 对她好
cvvt 欢娱嫌夜短
cvwq 又好像
cvyu 对她说
cwad 难惹
cwae 特仑苏
cwat 通信工程
cwbj 通信卫星
cwbn 难了
cwcf 巴拿马城
cwcf 骖风驷霞
cwdj 劝你还是
cwdn 难成
cwdy 对你而言
cwed 观众朋友
cwfb 骄傲地
cwfj 难进
cwfk 骗你干吗
cwfl 骥伏盐车
cwft 难考
cwga 难弄
cwgb 参众两院
cwgc 能借到
cwgd 矜贫救厄
cwgj 巴人下里
cwgt 马伊琍
cwgy 对你来说
cwhg 难分上下
cwhi 物价上涨
cwit 难活
cwiw 桑拿浴
cwjm 难遇
cwjx 通货紧缩
cwka 难呀
cwkb 难啊
cwkc 难吧
cwkk 通风口
cwkm 通信员
cwkn 难呢
cwmq 难见
cwmr 通信网
cwmx 通信网络
cwni 物价飞涨
cwnn 物价局
cwnq 矜贫恤独
cwpd 观今宜鉴古
cwpv 难案
cwqj 对华贸易
cwqx 参伍错综
cwrc 能人所不能
cwre 对你的爱
cwrp 难按
cwru 对华投资
cwrw 通风报信
cwsa 驿使梅花
cwsd 难顶
cwsm 通俗歌曲
cwss 难禁
cwsw 难检
cwtk 物依稀为贵
cwtq 难移
cwtu 又似乎
cwtx 通信系统
cwuj 双人间
cwun 难决
cwvb 圣人君子
cwwr 骄傲使人落后
cwws 双斧伐孤树
cwwt 马仰人翻
cwwt 难侨
cwwt 难作
cwwu 对他们
cwxj 预付费
cwyc 通俗读物
cwyg 难分高下
cwyw 予人方便
cxat 桑弧蓬矢
cxbp 圣母院
cxcr 又红又白
cxdj 特级大师
cxdw 特维斯
cxev 巴比妥
cxfj 圣约翰
cxfp 对比过
cxgg 圣母玛丽亚
cxgw 又弱一个
cxjw 圣经贤传
cxlt 对比图
cxnt 对比性
cxnx 矜纠收缭
cxoa 对比度
cxpg 对比之下
cxql 马绍尔群岛共和国
cxtg 牝牛
cxvg 圣母婊
cxvk 又比如
cxvo 参维灵
cxvy 又比如说
cxwg 难比登天
cxyf 特约记者
cxyk 特约评论员
cyah 通讯工具
cyar 通州区
cyat 圣诞节快乐
cyau 能言巧辩
cybj 通讯卫星
cybn 又赢了
cybp 参议院
cycd 又高又大
cycf 驰高鹜远
cyci 预调鸡尾酒
cycy 叉叉
cydc 验证码
cydu 观望不前
cyfm 马放南山
cyfo 难为无米之炊
cygq 难为死
cyie 物议沸腾
cyit 验证消息
cyjg 圣帝明王
cyjx 马迹蛛丝
cykn 通话呢
cykr 难说啦
cymr 通讯网
cynt 圣诞快乐
cypc 圣诞礼物
cypg 预言家
cypl 犒军
cypy 通讯社
cyqn 双肩包
cyrh 叉掉
cyrq 双肩挑
cyrr 对方的手
cyrs 对方手机
cyrw 通讯兵
cysc 圣诞树
cytc 能说么
cytg 犏牛
cytp 通讯管家
cytw 能这么做
cyty 圣主垂衣
cyuj 验证问题
cyuo 能谋善断
cywb 又该做饭了
cywf 参议会
cywg 对这件事
cywh 对这个
cywy 物主代词
cyxa 特许经营
cyxj 通话费
cyxk 物离乡贵
cyyh 巴高望上
cyym 台州市
cyyv 通话记录
cyyw 圣诞夜
daai 硗薄
daat 不慕荣利
dabj 在医院里
dabm 砸出
dabp 大医院
dabu 左联
dabw 春节联欢晚会
dacm 不雅观
dadg 百花盛开
dadh 砸在
dadi 硭硝
dadj 破茧成蝶
dado 百世不磨
dadt 确切不移
daeb 不落边际
daeb 左乳
daes 左膝
dafb 成功地
dafm 有贡献
dafn 砌块
dafp 砸过
dafq 大英博物馆
dafq 左元
dafr 大匠运斤
daft 成功者
dafy 确切地说
dage 石英表
dagg 硬功夫
dagj 古墓丽影
dagl 大东亚共荣圈
dagp 奉若至宝
dagy 大莫与京
dahg 胡萝卜素
dahw 不牙齿
dait 左海
daiy 在欧洲
dajg 百世师
dajt 大黄蜂
dajw 春节晚会
dake 有区别
dakg 泰勒中值定理
dalc 布莱恩特
dalg 砸车
dalh 在世界上
dalm 大范围内
dalu 克莱因瓶
damd 左岸
danb 太恐怖了
dand 太恐怖
danf 奇葩异卉
dant 春节快乐
daoi 春花烂漫
daok 磕牙料嘴
daoq 厉世摩钝
daoq 砺世磨钝
dapg 泰勒定理
dapl 左军
dapn 不臣之心
dapn 牵萝补屋
dapw 成功案例
daqi 布莱尔
daqr 不蒸馒头争口气
daqu 契若金兰
daqy 盛世危言
dard 磁共振
darg 左后
darj 不巧的是
darq 砸的
dars 碟刹
darw 歪七扭八
darw 左兵
dary 确切的说
dasa 面若桃花
dasc 左权
dasd 百草枯
dast 犬牙相制
dasu 耍花样
dasw 碟机
datg 左行
datj 百花生日
datm 砸向
datp 百巧千穷
datp 春花秋实
dats 大萧条
datu 左舷
daug 左半
daug 左拳
davn 达芙妮
davy 春花怒放
dawa 泰勒公式
dawi 百世修来同船渡
dawk 在工作中
dawo 丰功伟业
dawp 不区分大小写
dawr 有工作的
dawv 不区分
daxb 成功细中取
daxc 成功经验
daxo 泰勒级数
dayb 有苦说不出
dayk 百花齐放百家争鸣
dayl 大英帝国
daym 三藩市
dayn 砌词
dayn 左肩
dayx 成功率
dbat 面子工程
dbbb 大孩子
dbbj 在院子里
dbcd 太子参
dbcg 原子物理
dbck 太阳能热水器
dbdf 大阴唇
dbdg 破石
dbdg 太阳石
dbdh 成了不
dbdi 不了不当
dbdj 有障碍
dbdp 破碗
dbds 有职有权
dbdt 有孕在身
dbdu 碰了碰
dbdv 奉子成婚
dbdw 不及其余
